86733	86733
1841016	1841016
1850913	1850913
83631	83631
1003958	1003958
730380	730380
67519	67519
73632	73632
571239	571239
1848274	1848274
1848274	1848274
1880668	1880668
1881370	1881370
101628	101628
83761	83761
204353	204353
8935482	8935482
871271	871271
871271	871271
1403904	1403904
56092	56092
67556	67556
67519	67519
20224	20224
1833842	1833842
323582	323582
1338620	1338620
1834028	1834028
357361	357361
22443	22443
100881	100881
9911796	9911796
510610	510610
1835221	1835221
1835995	1835995
420345	420345
524864	524864
70066	70066
70066	70066
922066	922066
1836671	1836671
67519	67519
1250120	1250120
1500758	1500758
65256	65256
1838892	1838892
559309	559309
83483	83483
98569	98569
1839726	1839726
64436	64436
1840084	1840084
244683	244683
402848	402848
1840742	1840742
